#Table1
ra,dec,z
213.040026426712,0.531775547003044,0.1054251
215.000998664454,0.560666206862976,0.06575461
215.547362806852,0.572677550263281,0.06544639
216.401627345936,0.590408222580058,0.08448324
217.379563245157,0.548722981652592,0.05651241
217.535526028398,0.557287369021874,0.1300456
217.560612451696,0.525244094490768,0.1303631
223.491432098692,0.425909963993455,0.04603937
224.046204207594,0.447257975820551,0.03498629
225.209180695726,0.432996688656444,0.03575706
225.284498372536,0.514225011382454,0.03600679
225.27345881848,0.530474258034845,0.03552287
226.699846855997,0.50777332893055,0.03511012
227.057679597854,0.514578709759081,0.0352582
227.1292807886,0.568423898056969,0.08937259
229.451951810619,0.459056247013551,0.05745656
233.577723187816,0.620157025241332,0.1124019
234.077032710936,0.484400398892612,0.112251
236.502533438717,0.556853317106101,0.1199472
238.915375614463,0.52381246838237,0.0887135
240.136764364773,0.49859355044893,0.03556547
241.86343383563,0.606934314313568,0.05747559
243.94451301433,0.442225261750554,0.1055452
244.732607119265,0.506395163039361,0.05730921
245.59102801525,0.598423871675776,0.08452586
245.666935037793,0.556647367394064,0.07967152
185.074385298635,0.949633107713175,0.08911418
185.093361160719,0.969962970697371,0.08504529
185.22808733639,0.905815809773645,0.09927643
185.290640695303,0.88997599507622,0.09911348
185.310272613735,0.851016153954599,0.09898051
185.290061482535,1.03242988380015,0.09928857
189.200854592533,0.901067957307994,0.1062873
190.239406259821,0.971610212538258,0.04617695
193.548819241809,1.03482604798563,0.09907422
193.805229483869,0.967625748443211,0.09859122
193.967153324642,0.959142426664123,0.07981969
194.11632849879,1.03092324194744,0.07957479
194.172611596324,0.899762363095039,0.09869227
197.314640799397,0.94464710253686,0.0989512
199.107530576328,0.941008348971015,0.07925592
199.135682845382,0.870258637817378,0.0798575
199.592481888088,0.979235004401157,0.1120551
200.704473847737,0.898391906756767,0.07976395
200.739655168374,0.904036250066115,0.07962636
200.816271647677,1.00627792422785,0.1058908
200.840935046384,0.922016823879147,0.1123229
200.938471884776,1.04206002137547,0.1061958
201.256818636148,0.91332219815442,0.07943771
202.026961245685,0.962781595074829,0.1122504
202.862680662234,0.883032142778993,0.07461275
207.256335335572,1.03635715334744,0.08930615
207.861140684218,1.00705202699692,0.09893742
211.711033356535,0.851788066550713,0.04612088
212.340172897122,1.02774368251392,0.05765383
213.923993898417,0.946260575502724,0.1201423
214.547695975802,0.866374765284451,0.1201759
214.522538965993,0.888430564329852,0.1199035
215.295051071064,0.84957942539849,0.08482238
215.513208073665,0.862067518911494,0.03595384
217.224153681503,0.995973397258621,0.1124838
218.377585614038,1.00826828039487,0.1194745
218.397442750689,0.907358789672051,0.1195439
222.052349466017,1.00866048713162,0.119644
222.600860047989,1.00388538476923,0.0986251
222.966823476445,1.04577010874824,0.1194124
223.477384037624,0.860667176027178,0.07983417
223.669913679242,0.912588655672445,0.07988879
224.148554551629,0.988395773143212,0.07959692
227.339274260885,0.858543052952254,0.07459775
234.263745851645,1.03435941034807,0.119377
234.885444904888,1.04330893249353,0.06538793
243.856879045925,1.00374762691629,0.06534192
244.392401123901,0.99451762446894,0.05713054
244.452787135753,0.939585978831384,0.08448764
244.479547013746,0.895329191865576,0.05707939
244.508622459162,1.05276759356205,0.0564404
244.804655231226,0.898636174464692,0.05644828
245.070085511236,1.03160195720341,0.05746473
245.147587770479,1.00069890104719,0.05747416
245.781217063534,1.00798954036451,0.05697612
246.061478878305,0.935068127346719,0.05703778
246.227299830992,0.910862609292349,0.05760876
249.321617693338,1.02070752873012,0.1202097
249.397404155456,1.02845016151381,0.1200964
249.594104483102,0.912500113320899,0.1201393
145.582156551931,-0.892723307954943,0.0983509
146.093435671409,-1.00818107996207,0.06589106
146.571322012569,-0.957206943582653,0.06518305
148.048973314733,-0.852128984462467,0.1332475
149.031449275894,-0.955659520060839,0.08471707
149.104469570179,-0.907688587187,0.08473924
150.911749192844,-0.867174336877759,0.04574715
151.048650243931,-1.02297314184823,0.08477004
151.219888130772,-0.9251091618673,0.06563459
151.561032482011,-0.982706232361309,0.04583225
152.190591935834,-1.02324076125554,0.07935565
153.290221662828,-0.968549972718199,0.04518585
153.42835580474,-0.936942908422156,0.04628501
153.348336794151,-0.892787767257802,0.04541563
153.410048270633,-0.882002820743006,0.0458436
153.444304012602,-0.937966740924528,0.04614336
153.540018643671,-0.8683832929666,0.04596619
154.203008603035,-0.850373924609449,0.09844736
155.072634717531,-0.850258213040752,0.08494626
155.098337286971,-0.861837027723311,0.08444914
156.149768534309,-0.862979185822832,0.03505792
156.180022943827,-0.880312210163239,0.03607096
157.950427694067,-0.970646551025456,0.05638764
160.278686983011,-0.85455464518973,0.1329372
160.383836925572,-0.843590673854669,0.1330242
163.177640181611,-0.926396752062029,0.08470514
163.679493854607,-0.875059469781387,0.07515175
163.834241984729,-0.943390113326773,0.0747895
165.54230912313,-1.02355649515538,0.0847503
166.449834887098,-0.886045649278565,0.04576474
166.406830301615,-0.848155182332091,0.0461611
166.729841377251,-1.01112798254737,0.1124882
167.951131436009,-0.871940514463755,0.06597326
168.527189140761,-1.01086508156742,0.07947127
169.15748998794,-0.873011359958118,0.07517696
169.072869060729,-0.9051845479817,0.07510134
169.121119827776,-0.938117208668663,0.07463621
169.414514481164,-1.03440149190084,0.07475523
169.942431225896,-0.964945005446002,0.1297796
170.077097753997,-1.02950483150915,0.0893518
170.412486136286,-0.889762137075426,0.07470901
170.546390286812,-0.892355752388551,0.09867249
172.574532600198,-0.979250805735387,0.07530008
173.972102874682,-0.911524162263925,0.1059068
174.799360485009,-0.958186180989181,0.04631858
177.329412866437,-1.01468187885343,0.106155
177.615452026409,-0.998927999735306,0.105946
177.834884235996,-0.974103577351166,0.1061921
178.996710094248,-1.00027083457397,0.03648656
179.88472168623,-0.996055449108469,0.07465415
179.963497350406,-0.858697172884088,0.03565402
182.476887268225,-0.918166991002751,0.07915194
182.497450072405,-0.896957487226985,0.07945877
183.252577353531,-0.938602809158861,0.07516389
183.696848548338,-0.917977377905452,0.07920688
183.811999435709,-0.881211751802752,0.0753039
183.817970766638,-0.888323688847871,0.07510293
184.295368629998,-0.896414668638985,0.1198447
184.406704153125,-0.854904799433819,0.1193974
184.684509238687,-0.928476042606521,0.1200065
187.859796402297,-0.93525465194821,0.1125573
188.740440316311,-0.905445973492208,0.1123513
189.903642956134,-0.987495487031807,0.08913726
197.179498600845,-0.992012310610457,0.1127113
197.236397439511,-0.937325992112163,0.112523
197.356567794178,-0.919294084145554,0.07467972
198.023408610405,-0.916865209716948,0.08875424
198.05661180124,-0.974482581438962,0.08437707
198.282905459363,-0.930649346994572,0.08451039
198.729467117886,-1.01329268699196,0.1124829
198.971840488113,-0.839997148759075,0.1121
199.741400856204,-1.01462984081417,0.1121804
201.01514516962,-0.876772059078579,0.08499054
201.043244139691,-1.03023738071289,0.08908771
201.122417197478,-0.84285086550052,0.09883341
201.570323119546,-0.919415243992099,0.07919469
203.097401637019,-0.940189775961891,0.07476529
203.675921772688,-1.02886807306254,0.08464593
209.82526009654,-0.957688220799113,0.1063117
216.817425136874,-0.846993265562403,0.09888055
218.878347592606,-0.896154844230059,0.1063273
218.882229456146,-0.991542729290865,0.105876
218.965571013944,-0.888688357011077,0.1055767
219.231589624725,-0.879841604021638,0.1060292
220.176227544399,-0.882213600108666,0.1327443
220.198670841918,-0.968119585003781,0.05695744
226.429161570725,-1.04088322546079,0.08863762
230.158056592462,-0.937875197181838,0.1060018
131.06029773888,-0.470196716970949,0.105867
131.078277190982,-0.518648121902388,0.05725671
131.176356779035,-0.623712527077557,0.0798529
133.904411191248,-0.467681498981085,0.1056681
140.773975763673,-0.59706391489561,0.05650825
142.139763318928,-0.503148570967914,0.117847
141.961681604782,-0.587664492230477,0.1175195
141.39845286551,-0.600067018284974,0.1359687
216.038842385582,-0.97423575112365,0.1359593
208.914619055765,-0.92270421618341,0.1179373
199.901294166979,-0.964995909044679,0.08170553
199.859539855592,-0.839520083355746,0.08152135
194.030899007708,-0.8754484730979,0.1243232
192.101572036078,-0.847024893304488,0.08530828
188.304808554049,-0.997683123099207,0.1175458
187.441698193726,-1.01896104652274,0.08143254
182.339003027454,-0.874773080941387,0.1287619
181.678412550759,-0.990588113982443,0.1296154
179.870203039293,-0.925879177616613,0.1296097
179.094607214861,-0.984512886486426,0.1244986
177.925980781616,-0.922674977871898,0.1359719
160.862138908454,-1.02163423752507,0.1286687
149.999032228241,-0.869149458440511,0.07604031
149.187066926643,-0.956799015663979,0.1075663
148.006341165511,-1.01772779830962,0.108012
144.302515641966,-0.938584723062454,0.1183852
249.734198511102,0.983674043240186,0.1005859
230.670647716608,0.903571107619872,0.08183116
229.685459681857,0.869569413734242,0.1146824
229.62951526997,0.896085567021822,0.1146671
228.295412842472,0.901466654251485,0.1243388
226.138847548756,0.846362797270342,0.09506696
218.93325168657,1.00042208900786,0.1286705
218.530677718598,0.878018897588788,0.1289377
217.617306553292,0.980270291438815,0.1236034
216.633009323977,0.845334993175006,0.123608
214.718262307831,0.888510539005041,0.1289316
212.117746066272,1.02979410369678,0.1241647
212.073701577657,1.01410951272556,0.1244786
202.747103449691,0.997370890481131,0.1358507
240.10870306846,0.476131588139695,0.1240053
238.70845188437,0.604706613475596,0.1289627
231.244747887058,0.507316416429743,0.1146796
230.232935529072,0.59183553753395,0.1145015
229.490771768378,0.472690480617282,0.1146904
217.601922297192,0.490965851895366,0.1289989
217.540210371142,0.581073778117816,0.1359299
217.077464133281,0.441684381277327,0.1358207
216.885983446854,0.559030729877017,0.1288318
132.991425331618,-0.0865088732050186,0.114659
177.638017034164,-0.561463456168288,0.1355632
228.110681280659,-1.00065362024839,0.1244419
193.301125442914,-0.882590556134325,0.09492067
193.298452002298,-0.853466126487834,0.09481148
190.450474615471,-0.871439487339782,0.1007091
138.285573539518,0.237911921271876,0.05288796
138.34209202924,0.26759902455587,0.05282754
138.97646481845,0.238687940122129,0.07022189
140.990741636242,0.302669837195263,0.07019755
140.994429087916,0.27042860458297,0.07051044
142.39047180365,0.290609418183249,0.123484
145.044101383362,0.220108731360637,0.06198461
145.047524302095,0.237746854699926,0.06213297
145.24527855649,0.266996636332447,0.06221801
146.14241632668,0.309045690481644,0.1288268
146.957655652356,0.39335310955137,0.06987419
147.128310200138,0.369214353332349,0.06984089
147.864590042975,0.255910736865939,0.0858379
147.895255988866,0.255656057398816,0.08539967
148.058718723753,0.235931341853374,0.08517714
148.134517475554,0.235816361648197,0.08571817
148.146365305415,0.249043874575453,0.08185273
148.720422884342,0.388817739818259,0.09474451
148.78170595564,0.277364654415399,0.08549848
150.240762136755,0.375938500197522,0.0450113
150.620066327046,0.333236409811429,0.03270039
150.502604245584,0.330810162592772,0.0324094
150.903379165334,0.374155734306006,0.04390857
150.914955793977,0.390935848679564,0.04454955
151.170130224954,0.369899209794584,0.04458822
151.765980205916,0.415939270934112,0.0952909
151.818645126949,0.233453431865215,0.09498072
152.130397069492,0.356628955020805,0.03297864
152.152136507441,0.221996290554057,0.09512459
152.306752918002,0.321775383705597,0.03283598
152.313957079134,0.418844011519103,0.1289615
152.603335737547,0.376145174211895,0.1181173
152.71060374199,0.290040533468656,0.09437585
153.523972235257,0.273234568182483,0.07010274
153.567367036929,0.306872131407589,0.09508941
153.555413018962,0.279785060269125,0.09497028
153.818016133781,0.27057818400014,0.1242034
154.078581074288,0.291740934527211,0.09462563
154.250984081029,0.310256031969902,0.07038519
154.41691741556,0.391066558278766,0.09488719
154.434898107241,0.295158716975044,0.09481686
154.53500580346,0.296996788109666,0.09462593
154.649561963859,0.415892309699346,0.1141187
154.828250607883,0.306015982910986,0.09520418
155.222151343504,0.35798388913221,0.09524669
155.338123025256,0.326447286454976,0.09462989
155.710913443902,0.295355212315269,0.0944031
155.724656482392,0.249345948277117,0.09462369
157.027946359445,0.387731105605996,0.1075818
157.702543901922,0.402970383536086,0.117737
158.531843774917,0.381309976788918,0.03219977
159.704078730231,0.311936379661862,0.08149279
159.742650419586,0.249922379701974,0.08200337
159.953532820897,0.30909510503196,0.08199852
160.128028933811,0.330414594877507,0.1296128
160.127358815367,0.376409000599915,0.08142698
160.302243308823,0.228485623929471,0.1288183
160.575499434592,0.398059194249733,0.1241556
160.68044822958,0.373786334542267,0.08156775
160.848021658823,0.35424955937507,0.08175586
161.165536517975,0.266991630486794,0.124389
161.418391897196,0.394789855140114,0.09448192
161.340414090175,0.359850520315263,0.1145689
161.690340774539,0.332286288876114,0.0946015
161.996642535259,0.295144256804278,0.1072695
162.033442515537,0.380535535878476,0.07587268
162.499987816073,0.308876561194336,0.1243218
162.738849764229,0.281126074730521,0.09485572
162.824632335451,0.252333454157638,0.09521044
163.033774679626,0.321112649439151,0.1072763
163.193953464407,0.318024075734965,0.09505691
163.342896641488,0.320244744019615,0.1074813
165.312497814379,0.31983065475306,0.08571137
168.29623162004,0.284799023322231,0.1241883
168.860256322249,0.269864239524359,0.04394962
168.93984961347,0.261255792706089,0.07598818
169.398367860113,0.249892257792418,0.05322418
169.45537279231,0.375773929013344,0.1074399
169.506141127443,0.307474461319702,0.100444
172.336772464544,0.396022152664141,0.06139338
172.86439658595,0.384445629774376,0.1288995
172.985486526816,0.403469762271965,0.1182473
173.084330238456,0.377159443771039,0.07580139
173.266534810137,0.260633945651167,0.07584246
173.361516755422,0.245547722326581,0.1143082
176.9361666896,0.380939903699159,0.0855957
178.002119458301,0.28495659738329,0.08166928
178.283479431734,0.369076163435594,0.1073684
178.197717150735,0.263983940824538,0.1079842
178.769409517442,0.370046797594749,0.1076671
179.444608894513,0.297509552781839,0.1079746
179.478462502384,0.225801069209152,0.1081782
179.895765767824,0.343291107701103,0.1080196
179.921720374046,0.259619546557451,0.07601459
180.000002112472,0.414892810314718,0.0857684
180.375913427651,0.408129145249099,0.06206989
180.988003150817,0.332020884593805,0.08165723
186.243300048108,0.407310206209029,0.0329398
188.513404645766,0.272609978553619,0.07552113
189.920342279421,0.400706015354264,0.1176597
190.004382526212,0.349193644692132,0.1177181
190.098721970637,0.246231536040495,0.1077353
192.05095234748,0.312772084482345,0.08174095
192.02152804922,0.308323732068673,0.06985667
194.511036489948,0.304464279179807,0.08166071
209.679836496165,0.31955147918389,0.03319905
209.756295628938,0.241236019157601,0.03277201
209.672291205148,0.25149447160892,0.03251072
211.513917384124,0.34313857409987,0.05364503
214.377722150594,0.350531374432055,0.05350771
214.550540569048,0.35887758712655,0.05341686
214.44088196456,0.372574580071741,0.05348268
214.465151580186,0.233359170195114,0.05335957
214.49836342965,0.267418454082252,0.05311777
214.522878977471,0.227387731698223,0.05341653
214.739021793306,0.365608459579969,0.05328226
215.058088329526,0.261064357915967,0.05285841
215.868093620238,0.233421581803068,0.06171603
216.331091787649,0.348162367686883,0.08531985
217.19858776516,0.408916231237637,0.114158
217.42431324258,0.369024975058764,0.05374633
217.662932835924,0.26016504526276,0.05377433
218.983633721452,0.302452444564296,0.1078262
219.636777544852,0.417085251898553,0.03339099
223.348864372381,0.364282706336702,0.044612
225.635517898769,0.350477022948398,0.08557927
225.964410761492,0.278581826948182,0.07000481
229.112486501257,0.38425521026531,0.05289865
230.751920496577,0.31862533671487,0.08163816
230.768351219124,0.321069616446298,0.08149504
231.577110612002,0.311285460888702,0.07601556
231.592934497602,0.313391247317341,0.07583715
231.7974438468,0.223299909947661,0.1140431
233.256654170265,0.283816929522974,0.08139165
233.575053928596,0.293488027630574,0.08182812
233.683782653778,0.309651644903686,0.08139845
233.966088457889,0.380267568547697,0.09496836
234.784556022879,0.242478807212859,0.07540575
236.221791488159,0.404306269008312,0.03326639
236.22124892072,0.354119317144235,0.03281321
236.296761546304,0.237616093069178,0.03300161
236.645588736456,0.257138362280547,0.0953239
236.797191875726,0.406890476910435,0.03263894
236.881580707061,0.344486593050958,0.03287794
237.375110380309,0.345862001831128,0.03211204
133.392242129935,0.773577988679979,0.1076809
136.379873834173,0.82639265435626,0.06995939
142.875513449264,0.643768877904007,0.07030682
144.66826435192,0.646180438252093,0.06199878
146.782305896368,0.794406201507074,0.06999054
147.021648789342,0.754459845645703,0.06200635
148.348568225834,0.77159593710456,0.09451768
148.402863653512,0.755107944144316,0.09501842
148.758102048591,0.716500374364174,0.06175778
115.179468353834,38.4983709668668,0.1246638
262.695375734449,26.3271166807802,0.1051751
154.276983441022,62.7656319679699,0.09570218
206.293250609231,64.6957493725844,0.02778977
209.533978613912,64.194452840977,0.1044153
210.13016185864,63.9991422390588,0.1047951
213.59345981774,63.4220307043469,0.06716571
214.609142209519,63.042755114415,0.06769628
215.541595176947,62.8472948083369,0.1252388
215.63543412671,62.8064032742368,0.1248127
217.038609009304,62.6165409799037,0.110785
217.290085416889,62.4401433466182,0.1101938
219.68881594134,61.8267709273005,0.03939496
225.097587106842,59.960428285983,0.03934216
231.423664499864,57.4146002630177,0.07166556
231.501353491278,57.3989634099192,0.03946
231.861590238577,57.3505657742703,0.07163652
231.943890761906,57.3003555032933,0.07141262
232.993813641765,56.6343201847648,0.06775413
232.988711686351,56.6100338594191,0.06759112
233.120910351397,56.6151303496502,0.06756891
233.555669613164,56.442708477389,0.06712187
234.252243303965,55.959104966376,0.03931762
235.688977532722,55.3579246617479,0.06754618
235.386088410485,55.3558050923765,0.04691141
235.922729117793,55.2664048011796,0.06745292
236.355508639159,54.8209214173961,0.08012688
236.937221091168,54.6865668093098,0.08409948
237.520859312256,54.1083291500623,0.06719901
237.974420612431,53.9208751404487,0.04674327
237.99121167018,53.8989233181159,0.04675284
238.124098863079,53.9628877277301,0.0475692
238.37624926049,53.7969689517677,0.09031847
238.558340185259,53.5198324260313,0.1108966
238.843414955951,53.2288661663577,0.06695123
239.181054239096,53.1664308075767,0.04637036
240.345810069597,52.3534529580092,0.02873155
240.448915684514,52.3205850003836,0.04664434
240.557261155902,52.3182686296349,0.0473094
241.265377576936,51.8501302973627,0.125152
247.045478140407,47.0917013534432,0.02369599
248.88160235711,45.2116068662553,0.07169922
249.485336272547,44.899688197494,0.07208062
249.668199208478,44.4034101980217,0.0719439
263.282900932201,26.1287875591262,0.09994652
129.187142821958,51.7065977983608,0.1249384
143.872830547777,59.8529652594016,0.09586687
147.401833354204,61.0983612805795,0.1104452
152.321457488664,62.5282690731193,0.09591129
152.337087622261,62.544318031811,0.09615051
152.947660673059,62.6213024834656,0.09554882
155.544549721455,63.2954990621488,0.1102528
164.213377123928,64.8671384767398,0.09610981
169.260430314796,65.5670404766103,0.09617969
169.350709340205,65.5951586374751,0.09985345
169.485026460536,65.5382261432975,0.09612411
176.930843408595,66.0818341725643,0.05622445
176.991601960787,66.0742351804017,0.1101757
177.795400597108,66.1614137191072,0.08420711
178.815676515387,66.2673484008294,0.06304024
180.9410217413,66.3479340074459,0.06286243
182.788571424662,66.4329034353319,0.03883565
187.909599633811,66.3765904676442,0.04681391
188.085022126512,66.3110859364876,0.0466946
188.761016060589,66.3759592349095,0.04685231
188.754053535268,66.3851086188554,0.04652528
188.952008544316,66.236791671839,0.08359825
189.835638131326,66.3705486923584,0.1047611
191.077453960333,66.1922136839617,0.08960897
191.835045656517,66.2959615563248,0.0841265
192.029270673173,66.2910508964595,0.08379277
192.08658401874,66.1821306561473,0.06298883
192.658729023718,66.1965612015596,0.07146611
197.647534568759,65.8224370019853,0.1052319
197.76667636905,65.8900843708464,0.06698135
202.259280077062,65.4614488516878,0.1051753
118.74955316987,42.7695991480468,0.06768317
118.624790571875,42.8495598905901,0.1108145
120.682245287745,45.0575545422024,0.09004982
120.700701402024,45.0345473049333,0.03892801
121.514742029773,45.8478081518401,0.03895781
121.457636236982,45.9454276276142,0.03931989
121.880080353443,46.2242083585804,0.02380868
123.806901116341,48.1058611776413,0.05542121
126.087372688721,50.0282293212708,0.1049752
128.276597586966,51.6364900306869,0.03793223
128.608605570814,51.919459260127,0.10451
128.556271091084,51.9591593766174,0.1052317
128.739601254961,52.2293693378079,0.1251569
130.595254753971,53.403157734217,0.0842346
133.49906202441,55.2356800776952,0.08411164
135.384569508323,56.3188540472658,0.06713636
135.391868311151,56.3320131632654,0.06705099
135.931745005471,56.6694142616909,0.06742822
138.096032703636,57.6670381717252,0.04635748
137.988207813481,57.7214477051804,0.04718799
140.093015966477,58.7194271514317,0.02892516
141.783290749391,59.5641577371904,0.1003954
142.224929205955,59.7365513544198,0.09600032
145.673705328032,60.9968556985824,0.09545119
153.069502328845,63.1699121884889,0.06735738
154.81868591968,63.6470490402232,0.08060984
156.799361430152,63.9688932171371,0.02234438
169.909552554249,66.1115926445354,0.03877551
169.961091529039,66.0709043781632,0.09584635
169.997594182568,66.0436636792765,0.09564044
170.122023040579,66.0136305340676,0.09565499
173.149134574517,66.4004156610451,0.1103835
173.316538383234,66.2990712613075,0.06313977
175.734208570602,66.423160784468,0.05538726
177.941728157008,66.6770053452376,0.05533604
178.358453914178,66.5318663334743,0.08966327
178.473539173255,66.6078900038533,0.0626663
179.115663193663,66.6742413030674,0.0556737
182.6827629404,66.7452872113778,0.0631078
188.040266654652,66.8208518745907,0.1000915
188.610437582736,66.653402873965,0.09989349
188.772941359976,66.7289493306489,0.1045837
189.577987577188,66.7911610845472,0.09022868
191.22320026105,66.5573541914401,0.1047305
193.059177586868,66.4809186278071,0.02793883
194.816409340878,66.3760961451443,0.1053753
194.836541049271,66.3533423990948,0.1053068
195.481043588245,66.434948501849,0.08029837
198.264199731944,66.2232039005424,0.1003857
198.690355265802,66.1884234714614,0.1044488
201.962526035085,65.8805338270968,0.06722669
202.067749402273,65.7087049023682,0.06719051
203.407018768274,65.6944709821934,0.0673504
204.083802714668,65.6671118810443,0.06693815
204.334015133465,65.6017361011038,0.06774711
204.431352276647,65.4593528157152,0.06722536
204.56293169143,65.5678185064989,0.04745856
204.865978028553,65.364353395665,0.1001455
205.365771725268,65.3106556147639,0.0673105
205.578805222981,65.2949823067393,0.06747324
205.688860306619,65.3006640720117,0.1044319
208.362994700348,64.9404483198468,0.08957161
210.335305388592,64.6783485721067,0.06764657
115.743885899279,39.7210697077878,0.07144845
116.507124667496,40.8750783914857,0.03814447
116.632412217992,41.0353862727765,0.02891645
116.930294114111,41.3863752860143,0.02858314
117.243424346105,42.0160292862642,0.02861225
118.838141824949,43.802934239604,0.04655303
118.935054528649,43.8936599211226,0.0715087
119.161907076885,44.1280761047296,0.04739607
119.181143293675,44.0970669253497,0.04684293
119.318117980861,44.1615768935535,0.07204077
119.562244827721,44.4378272852633,0.02301558
120.445592311402,45.6029976151029,0.06228209
121.357120735066,46.2874010251348,0.02889943
123.397850846934,48.3876059884981,0.05523289
124.091509611575,49.0432197078293,0.09959036
124.048353993467,49.0669810662168,0.09998843
125.728009501238,50.5517450138978,0.07197647
125.780907971465,50.6026629781027,0.07147746
126.730730343332,51.1194521262334,0.0805076
126.768027458276,51.2117033037677,0.08042274
127.920322223031,52.3051734073862,0.08393977
128.222340592269,52.2745041540903,0.0998845
128.56112378838,52.5536724036821,0.09547998
129.566796690461,53.5379750522165,0.06246741
133.940562765602,56.2555298216411,0.09586906
134.386951335285,56.4516292260546,0.08434702
134.945868746168,56.7945927769297,0.0999338
135.292182824357,57.0073758559789,0.1002115
135.532770894622,56.9387487648265,0.07997727
136.005164027536,57.3386641335277,0.1103327
136.276499881754,57.3071922300216,0.1104
136.10488131587,57.2856063650374,0.100094
136.045590503467,57.3255392849493,0.09998548
137.748948661474,58.2841342665876,0.08399081
137.904890800117,58.2100582493824,0.08394534
142.061528998876,60.0353805947427,0.1002463
143.53010312329,60.7099541486258,0.03936414
145.217036181582,61.2163921856563,0.1251747
145.427704061503,61.3638599028691,0.1249414
145.544140293062,61.3041560709654,0.1248639
146.446442464138,61.8045615453085,0.09595214
146.745710824472,61.7890633810515,0.09624171
146.808277666095,61.7937047455436,0.09545844
146.850833027029,61.9693320996153,0.03849542
151.63410183134,63.3244438048582,0.0677489
155.937460916232,64.2052897706869,0.0223362
157.284682453906,64.6715593542583,0.02280653
158.74845778338,64.8586067257318,0.02356856
158.513697996882,64.919752063648,0.03880094
159.383277972671,65.0182655560779,0.02249103
160.409488885682,65.1871528133382,0.02245009
161.538727228151,65.3811357052378,0.08048084
169.304483297046,66.31160419114,0.03905766
170.479062402687,66.5937712327907,0.05624301
172.944705891054,66.7631397228282,0.1110266
173.003590575995,66.7229245891604,0.09958337
177.982809307025,67.0449157329983,0.06266145
188.177053414131,67.1307900997678,0.1049117
188.186342079744,67.1408962441721,0.1053407
188.523585497266,67.144881786265,0.1047808
188.658158839412,67.2048210408568,0.1105313
188.749800690647,67.1509875110457,0.1104608
189.261898126662,67.1741268995629,0.110816
189.368729607825,67.2311355496543,0.1106058
197.920548703813,66.6877779244154,0.1048618
165.958709103195,-0.601674882726756,0.08314948
165.999776660484,-0.438785116226575,0.1018732
166.111727123492,-0.536597193636519,0.06493402
167.389081206165,-0.601426630781831,0.0648197
167.486705840159,-0.574241105227104,0.0644965
167.623659124088,-0.560067571704609,0.0642837
167.946930453493,-0.589748252855712,0.08343689
168.05260278979,-0.607870153072731,0.1219616
168.499680235119,-0.479698321033139,0.1083538
168.868797245219,-0.463312440218098,0.1088155
169.055761472006,-0.516532539024225,0.1089053
169.067985428886,-0.547809489862437,0.1087674
170.172798044858,-0.613925330281032,0.0876972
172.045344288621,-0.539359941110887,0.1322109
173.898436168656,-0.584933912641081,0.1322715
178.005075759533,-0.470306971464519,0.07711201
178.017358627495,-0.421044211568849,0.07699006
178.103559372961,-0.610301047480143,0.07711183
178.607790336411,-0.472048645585959,0.05142741
178.806888651347,-0.526100771679417,0.1321506
178.87598266199,-0.560778617936182,0.0643077
178.950947564293,-0.548634672271516,0.06467283
179.000059337094,-0.576022344156225,0.06444607
179.294282577632,-0.515540564750229,0.08323594
179.670727587947,-0.597193978954187,0.02139761
179.85927482977,-0.43209395825067,0.08288149
179.984409710576,-0.548208566283069,0.02175559
180.143164996003,-0.531374912199967,0.0208782
180.543947890728,-0.588891689414106,0.09397519
181.55643524601,-0.573274359507492,0.08287167
181.850227802205,-0.43497039066426,0.08302023
182.469700561307,-0.547477776762818,0.05047749
183.869950460732,-0.499615978354602,0.02085222
184.218408798234,-0.600974972535995,0.0707043
184.306133405964,-0.566160502853768,0.08834215
184.431133544467,-0.549060576261815,0.0880558
184.588391350463,-0.451562009128399,0.071262
185.05052991203,-0.44348120634979,0.08325529
187.391399587962,-0.557840619085619,0.1150052
187.578204922561,-0.564775730404252,0.1153216
189.680197330057,-0.512635347477565,0.1082595
189.766643982593,-0.484367876633039,0.1082111
192.034258855411,-0.464965855439463,0.08324609
192.821367579981,-0.508877795292114,0.08311626
193.027022496429,-0.510431954504627,0.07133545
193.212163899684,-0.503267610218665,0.1083078
195.423422420302,-0.532040261736404,0.04109016
197.091876741649,-0.555730227418542,0.08302402
197.885718949806,-0.608937675211938,0.04188989
197.884628553722,-0.620444378373293,0.04127609
209.707055751988,-0.493510406673812,0.1083909
212.375347967314,-0.543721868863311,0.08299632
213.629253626103,-0.607924051465049,0.08784004
213.732860397395,-0.569312123998381,0.08314144
214.393277332531,-0.503624129122601,0.0830263
215.306821495254,-0.447503963598982,0.1017612
215.306045866375,-0.466542314687425,0.1017403
215.322451185642,-0.485091295013065,0.1017358
215.49596625329,-0.59034196644354,0.05100724
217.716999076733,-0.584451136754891,0.1320238
219.786693429004,-0.536382179858798,0.1150431
220.009941370796,-0.481138004596645,0.1153278
220.12808122573,-0.543843550335421,0.1151282
221.338314092147,-0.61500801227597,0.1023398
223.398139497568,-0.436567243548838,0.04227361
223.814391192682,-0.542188670670883,0.08326733
223.880247247624,-0.519518906154515,0.04217126
223.877038163273,-0.422632013595555,0.0835739
223.894047423168,-0.438296380085896,0.08315206
225.378212712775,-0.53968149625289,0.04153962
226.998425820217,-0.444483732339328,0.08761231
227.313313393003,-0.491561998880335,0.09360705
